,language,twitter.user/id,twitter.tweet/text,twitter.tweet/lang,twitter.tweet/id,link_or_handle,csvId,langs,social_media_type,extracted_from_col,name,extracted_from_file,postgresId
Li_Baorong,es,769011542033633280,"El domingo 4 de octubre ha sido el cuarto día de las vacaciones de Medio Otoño, una jornada en la que se esperaba que el número de turistas aumentara de nuevo. #China #Turismo #MedioOtoño #CulturaChina https://t.co/AWH0rGCqvX",es,1313086970806120449,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,Les comparto mi entrevista completa en el programa @AquiConErnesto ➡️ https://t.co/6uc5KV7JLf,es,1313087047763136512,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,7 avenidas de AMOR....,es,1313087101261537281,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,Canciller Arreaza: Solidaridad de Rusia y China demuestra que el mundo multipolar apoya a Venezuela https://t.co/A3PufPdphs  #ChavismoResistenciaYLealtad https://t.co/S7sMD7gATB,es,1313087264529014785,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!🇻🇪
#EnVideo📹| Vicepdta. @drodriven2: Con Rusia hemos tenido una cooperación en materia de salud muy estrecha, recibimos toneladas de medicamentos, pruebas PCR y hoy alcanza un máximo nivel con la llegada de este primer lote de vacunas. #SputnikVEsEsperanza https://t.co/fmFkE6ESwj",es,1313087563834494981,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#NOTICIA | Día histórico: Venezuela se convierte en el primer país en latinoamérica en recibir la vacuna rusa Sputnik -V

#SputnikVEsEsperanza https://t.co/XcHqoTo9OD",es,1313087812330291200,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!🇻🇪
Vicepdta. @drodriven2:  Es una gran emoción que sea Venezuela el primer país del hemisferio occidental en participar en la fase 3 de los ensayos clínicos de esta vacuna.
 #SputnikVEsEsperanza https://t.co/sNa1vY9WU2",es,1313088132909277184,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"📢¡𝐀𝐬í 𝐥𝐨 𝐃𝐢𝐣𝐨!🇻🇪
#EnVideo 📹 | Min. @AlvaradoC_Salud: Dos mil personas van a recibir la dosis de prueba de la vacuna en su tercera fase. Luego de terminar la fase de prueba iniciará la fabricación de la vacuna, ya tenemos el equipo de investigadores. #SputnikVEsEsperanza https://t.co/jNCqFHCitA",es,1313088273858916352,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"El Oro es de los venezolanos, no de los filibusteros de Trump! Que cese el bloqueo ya! .....  El Tribunal de Apelación de Inglaterra da la razón al Banco Central de Venezuela en el caso del oro https://t.co/6DGRFeNnBc",es,1313088327466332165,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,CGTN: ¿Qué hay detrás de la velocidad de los ferrocarriles de China?  ¿Cómo logró el ferrocarril de China un desarrollo a pasos agigantados? #China #TecnologíaChina https://t.co/KVfnAkVvzp,es,1313106194337329154,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,vi,769011542033633280,"“𝑬𝒔𝒕𝒆 𝒎𝒊𝒔𝒎𝒐 𝒎𝒆𝒔 𝒍𝒍𝒆𝒈𝒂 𝒍𝒂 𝒗𝒂𝒄𝒖𝒏𝒂 💉 𝒄𝒉𝒊𝒏𝒂 🇨🇳 𝒑𝒂𝒓𝒂 𝒍𝒂𝒔 𝒑𝒓𝒖𝒆𝒃𝒂𝒔 𝒄𝒍𝒊́𝒏𝒊𝒄𝒂𝒔 𝒅𝒆 𝒕𝒆𝒓𝒄𝒆𝒓 𝒏𝒊𝒗𝒆𝒍”, anunció el primer mandatario nacional @NicolasMaduro.

#VamosVenciendoAlCovid19 https://t.co/L5xaAMyGMT",es,1313106561116635136,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"📢 🇨🇳 El Centro Deportivo de Wuhan, hospital modular para salvar vidas durante la batalla contra COVID-19, está reabierto para los partidos deportivos🏀
#UnidosVenceremos 🇻🇪🇨🇳 https://t.co/qkXAG7v9MN",es,1313107272487317504,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Venezuela cuenta 204 días de una intensa lucha contra la pandemia del #COVID19, creando métodos para fortalecer y mejorar nuestro sistema de protección social. Los resultados son alentadores. Ayúdanos a difundir cómo ha sido este combate por la vida: https://t.co/hHwLqeyEoO",es,1313156171625357313,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,zh-cn,769011542033633280,"2020 National Day takes you to see Linxia, ​​Gansu.
2020年中秋、国庆🇨🇳8天长假，或许您和家人乘飞机✈️、坐高铁🚄，游轮🚢出国观光；还是饱览祖国大好河山景色，陶醉之时，在祖国的大西北甘肃也有粗狂雄浑而又壮美秀丽的人文景观，今天我就邀您走进2020精彩临博会，1分钟带您夜游八坊十三巷💃🤗 https://t.co/VRFo4BBcBn",zh,1313156244123848704,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#Ahora Canciller @jaarreaza: Vienen muchas cosas positivas para Venezuela en los próximos años y sabemos que contamos con la solidaridad de todos los pueblos antiimperialistas del mundo

#5Oct
#GasolinaParaElPueblo",es,1313156843158593536,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"¿Qué pasa con la gasolina en Venezuela? Bloqueo, refinerías y los buques iraníes https://t.co/xOzU2GePTz",es,1313156960343265280,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#Venezuela| así va el plan de abastecimiento. Hemos recorrido algunas estaciones de #servicio y observamos que la venta de combustible se ha realizado con normalidad, las colas fluyen. Nos cuentan encargados de las #bombas que tienen suficiente combustible  @ConexiontlSUR https://t.co/uLxiw1FZm8",es,1313157182200991744,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,zh-cn,769011542033633280,👥🗣️豪言壮语道不尽祖国大国风采，歌声🧑‍🎤🎶🪗悠扬唱不遍祖国大好河山。🇨🇳7⃣1⃣载风云岁月，我们一同走过！上海市民和来自祖国各地游客在国庆节期间尽享假日美好时光，透过守护节日安全的值勤民警👮👮‍♀️唱响阿卡贝拉《我和我的祖国》，让我们共同㊗️福🙏祖国🇨🇳繁荣昌盛🌉🚀，国泰💐🌷🌸民安😊😄😃。 https://t.co/lKWdgfnFXl,zh,1313216813728235523,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"(ViDEO) Jorge Arreaza, William Castillo y la relatora de la ONU Hilal Elver en el Seminario ""Déjennos respirar: Las sanciones como violación a los derechos humanos"" https://t.co/racO0g1mgJ",es,1313220212825763840,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"📢 RT: 🇨🇳 China cuenta con 131.000 km de ferrocarriles,  3.370 millones de viajes de pasajeros y 4.000 millones de toneladas de carga, mientras el de alta velocidad se suma más de 30.000 km. 
¿Cómo logró el ferrocarril de China🇨🇳 el desarrollo? 
https://t.co/UhK9WeQDec",es,1313220574538346509,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"¡Hacia la recuperación y la mejoría! Estos son los objetivos del Proyecto de Ley Antibloqueo entregado por el presidente @NicolasMaduro a la soberanísima Asamblea Nacional Constituyente.
https://t.co/S3Ekdmzdox",es,1313229960514023431,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#Denuncia Informamos a la opinión pública que nuevamente, de manera arbitraria, la cuenta oficial del Partido Comunista de Venezuela @PCV_Ve ha sido ""temporalmente restringida"".
Mientras realizamos la solicitud de recuperación, utilizaremos esta cuenta alternativa @PCV_Oficial https://t.co/hbmbOSqf0S",es,1313259144175128583,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Sostuve reunión con las Jefas y Jefes de Calle de Villa Lara, Municipio #Sotillo, y el Equipo Político.

Una comunidad quo hoy reafirmó su compromiso con la patria y con el presidente @NicolasMaduro para recuperar la Asamblea Nacional.

@dcabellor 
@Marlenycdc_ 

#VenVamosJuntos https://t.co/J1hm36RKhb",es,1313261321647988737,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,Dato sobre la batalla por el oro venezolano congelado en el Banco de Inglaterra: El gobierno de Nicolás Maduro tiene una representación diplomática reconocida por el Reino Unido. No pasa lo mismo con el equipo enviado por Guaidó para usurpar esas funciones https://t.co/bEva3aFNXI,es,1313274554308059137,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#Columnistas @jaarreaza: ""¡El capitalismo es contrario a la humanidad! La niega, la contagia, la destruye, la asesina"" https://t.co/8V07I7YX6P",es,1313274882424274944,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Durante la Guerra Fría, Washington empleaba operaciones encubiertas mediante la CIA para derrocar gobiernos no alineados. En la actualidad, ese papel ha sido delegado a ONG, jueces, think thanks y otros agentes ""civiles"". Es un nuevo esquema de guerra, más barato y eficaz.",es,1313275024049086477,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,Las ciencias sociales en Venezuela están llamadas hoy más que nunca a comprender el impacto del bloqueo criminal que impone el gobierno de EEUU al pueblo venezolano. https://t.co/l9AxjZVB0Q,es,1313277505181278208,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#SiTeLoPerdiste Detalles de la reunión que sostuvo la Vpdta. @drodriven2 con Alcaldes y Alcaldesas para debatir Ley Anti-Bloqueo
https://t.co/NRsKcquqR4

#05Oct",es,1313277582465478656,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,ca,769011542033633280,"#COMUNICADO | Banco Central de Venezuela saluda decisión del Tribunal de Apelación de Inglaterra

#EndSanctionsSaveLives https://t.co/gWKCGBXlz0",es,1313278291055345664,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#NOTICIA | Canciller Arreaza denuncia ataque multiforme y multidimensional de EEUU contra Venezuela

#EndSanctionsSaveLives https://t.co/i3TxYBwhFW",es,1313278316665864192,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#EnVideo 📹 | Venezuela aboga por el multilateralismo inclusivo y el cese de sanciones imperiales durante agenda de 75° periodo de sesiones de la ONU

#EndSanctionsSaveLives
https://t.co/w0XrzmLDrK",es,1313278342523740163,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#EnVideo 📹 | Seminario ""Déjennos respirar. Las sanciones como una violación a los derechos humanos"" marca inicio de la Semana Antiimperialista. 

#EndSanctionsSaveLives 
#AntiImperialistWeek https://t.co/5vvSDYOHlq",es,1313278363704987648,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#EnVideo 📹 | En el marco de la Semana Antiimperialista, el canciller Jorge Arreaza participó en el seminario: ""Déjennos respirar. Las sanciones como una violación a los derechos humanos""

#EndSanctionsSaveLives 
#AntiImperialistWeek https://t.co/2nLuQcXWGa",es,1313278390682746882,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#NOTICIA | Venezuela aboga por el multilateralismo inclusivo y el cese de sanciones imperiales durante agenda de 75° periodo de sesiones de la ONU

#EndSanctionsSaveLives https://t.co/gIc28wO9OO",es,1313278460316577792,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"El BCV saluda la decisión adoptada por el Tribunal de Apelación de Inglaterra, en el marco de la reclamación judicial contra el Banco de Inglaterra, a los fines de acceder a los recursos depositados en esa institución financiera, tan necesarios para dar respuesta a la pandemia https://t.co/Ap1jQLiEUO",es,1313278611705782272,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#FOTOS | Así se desarrolla el Seminario Internacional: Déjennos respirar. Las sanciones como una violación a los derechos humanos.

@ISB_VE 

#EndSanctionsSaveLives
#AntiImperialistWeek https://t.co/kPWRWgtg46",es,1313279000526151680,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Canciller Jorge Arreaza señala: las sanciones tienen como objetivo causar dolor. El libro “El arte de las Sanciones” dice que ese sufrimiento busca que el pueblo acepte una intervención internacional o que el pueblo se rebele contra su gobierno.
#EndSanctionsSaveLives

@ISB_VE https://t.co/Yh7ArAKhSR",es,1313279033459838982,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#EnVideo || Vicepdta. Ejecutiva, 
@drodriven2 se reúne con comuneros para debatir Ley Anti-Bloqueo: La incorporación del Poder Popular organizado, donde puedan llevar sus proyectos, sus inversiones para llevar a cabo la gestión de esos proyectos.
https://t.co/5uzQXQOWdW",es,1313289084916432896,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Admiten más planes de EEUU para derrocar ilegalmente, por la vía de la fuerza y las sanciones, al Gobierno de Venezuela. Esta confesión de Faller, Jefe del Comando Sur,la incorporaremos a la denuncia ante la #CPI. #LasSancionesSonUnCrimen de Lesa humanidad
https://t.co/5ZrXRJRee2",es,1313289268471750660,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"#EFEMÉRIDE | 1889: Nace en París la escritora venezolana Ana Teresa Parra Sanojo, conocida como Teresa de la Parra. Exploró en disertaciones, textos, narrativas, el mundo y la sensibilidad femenina. Entre sus obras destacan, Ifigenia y Memorias de Mamá Blanca. https://t.co/w0llUoY8ku",es,1313289417826742272,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,en,769011542033633280,"Read the highlights of President Xi Jinping's words on the rejuvenation of the Chinese nation from the third volume of ""Xi Jinping: The Governance of China"". #XiJinping #XiSays (6/6) https://t.co/q7HeoMgKSU",en,1313289737755668480,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Queda un largo camino hasta la recuperación de nuestros recursos apresados ilegalmente, pero esta decisión que frena las pretensiones de Guaidó de robarse el oro del pueblo, es una victoria de la verdad.

Aquí solo hay un presidente y es @NicolasMaduro

https://t.co/vWJ5ntd58V",es,1313289890331799552,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"En el nombre de la ciencia, me sumo de voluntario para recibir la vacuna de nuestros hermanos rusos. Gracias por la oportunidad. ¡Venceremos! https://t.co/rVCEf9b0zr",es,1313289954815074310,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,La batalla contra el covid-19 la ganamos con conciencia y solidaridad. En nombre de todxs lxs jóvenes venezolanxs quiero agradecer al gobierno ruso por permitirnos ser parte de está historia en pro de la humanidad. https://t.co/gqVGfknJFc,es,1313289984267476992,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"¡Día Mundial de los Docentes! Celebración en la que reconocemos el esfuerzo gigantesco y el compromiso de los hombres y mujeres quienes, ante la batalla que enfrentamos, siguen trabajando por garantizar la formación del semillero encargado de construir el mundo del futuro. https://t.co/J9HS18OZ8E",es,1313290302267035650,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"¡Juntos por Venezuela! Aquí estamos los hombres y las mujeres de bien, de pie, firmes y leales por la defensa de la soberanía y la dignidad de la Patria. Transitamos junto a nuestro pueblo por el camino hacia la grandeza y la victoria de Venezuela. https://t.co/AkdBqMALQW",es,1313290346760200199,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Llevamos más de 200 días de batalla contra el Coronavirus, siempre pendientes de garantizar la protección de la salud y la vida de nuestro pueblo. ¡Ahora vamos por más! ¡Sí Se Puede Venezuela! https://t.co/7uivmDO6Jw",es,1313290379287040000,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"La agresión multiforme que el imperialismo impone contra Venezuela, ataca el corazón de las políticas de inclusión e igualdad social creadas por el Comandante Chávez. Es un vil ataque a nuestro pueblo que está más unido y consciente de la batalla por su independencia y libertad. https://t.co/L56xzN95Zt",es,1313290421380972545,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Se cumplen 85 años de la siembra del luchador, José Pío Tamayo. Líder extraordinario que defendió con entereza cada batalla que asumió por la libertad de la Patria. El ejemplo de formación ideológica y militancia de Pío, debe guiar a la nueva generación de líderes venezolanos. https://t.co/a0qhrKXrzV",es,1313290446785990656,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Celebramos 131 años del natalicio de la autora de “Ifigenia” y “Memorias de Mamá Blanca”. Teresa de la Parra, referente de la literatura latinoamericana que plasmó con la genialidad de su pluma, la realidad de las mujeres venezolanas. Invito al pueblo a estudiar sus obras. https://t.co/GpC45EpzmI",es,1313290503341985792,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"¡Vamos al 7+7 plus! La consigna es: “En Venezuela Decidimos Cuidarnos”. En esta 5ta etapa perfeccionaremos los tratamientos para llegar a la cifra de (0) fallecidos, disminuiremos los contagios y avanzaremos con la vacuna. Conozcan de este esfuerzo aquí ➡️ https://t.co/v3gWBqpgAw",es,1313290572493357056,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Primera vez en la historia que Venezuela participa en la Fase 3 de prueba de una vacuna que va a salvar a la humanidad de la Pandemia. Una vez superada todas las etapas se aplicará por fases, desde los más vulnerables hasta llegar a toda la población. ¡Es Histórico! https://t.co/cyt2LXAcHe",es,1313290625622704128,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Hemos tomado medidas oportunas y necesarias para hacer frente a la Pandemia en cuatro etapas bien definidas. La Preparación, la cuarentena radical y consciente, el trocherismo y el Plan 7+7. Conozca los detalles aquí ➡️ https://t.co/JNfrTtMw1r https://t.co/KYjRew9LqK",es,1313290659659382784,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Miserable canalla, el Jefe del Comando Sur manifiesta su absoluto desprecio por la legalidad internacional... https://t.co/qM88qnbyuL",es,1313305521852690432,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,es,769011542033633280,"Con cientos de millones de personas viajando por toda #China durante la Semana Dorada de Vacaciones, el tramo de Badaling de la #GranMurallaChina es el más accesible. #DíaNacional  #Turismo #coronavirus
https://t.co/mrduVjnNQh",es,1313305944353374212,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,en,769011542033633280,"Don’t be afraid of Covid?!

You’ve been under round-the-clock care by the best doctors using the best drugs. Do you really think everyone has access to that?!

Sadly, I’m sure you’re aware of that disparity, you just don’t care

This is reckless to a shocking degree, even for you https://t.co/H8CGlD9DcZ",en,1313438003092692993,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,en,769011542033633280,It is a terrible thing for US President Trump to be admitted to the hospital after being infected with COVID-19. U.S. vaccine development is worrying!#COVID19 #Trump https://t.co/qMoZ2IqGAo,en,1313457978226421760,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,zh-cn,769011542033633280,"The “Chinese dream” is closely linked to the “better life” of every Chinese！
“中国梦”，是中华民族🇨🇳近代以来伟大的梦想，它凝聚了几代中国人的夙愿。中国梦，归根到底是人民的梦，通过一代又一代中国人的不懈努力，中华民族伟大复兴的梦想一定会实现!它不仅造福中国人民，也造福世界各国人民！ https://t.co/V60WKvRS6M",zh,1313458064415174657,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,zh-tw,769011542033633280,"A boy accidentally fell into Kunming Lake of Summer Palace in Beijing, and shore tourists tried their best to rescue him!
一男孩不慎掉入北京颐和园昆明湖，岸上游客想尽办法进行营救！
善良的事情总是让人感动。
社会就是需要这样善良的行为，也希望告诉全世界，中国真的很温暖❤️ https://t.co/NUKTMHSbI8",zh,1313458164650717187,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
Li_Baorong,en,769011542033633280,The “Chinese dream” is closely linked to the “better life” of every Chinese！#China https://t.co/prRU2Cf4XO,en,1313458240005582848,handle,103.0,"['spanish', 'english', 'n/a']",tw,Chinese Ambassador Twitter handle,chinese_ambassador_twitter_handle,ChinaSocialMedia20200928.xlsx,104.0
